id,source,created_at,rating,text
283, trust_pilot, 2025-10-15, 3, "Shamefully increasing to the highest premium each year of my dogs life Ive been with them for 12 yrs They only care about money not the animals They pay for what they say they do because they have to"
284, trust_pilot, 2025-10-15, 5, "Our kitty had a 3 day hospital stay I sent in my claims and documents and prepared to wait for approval They were approved in less than 24 hours The service is awesome and the coverage was as expected I am very grateful for Embrace"
285, trust_pilot, 2025-10-15, 5, "Your customer service have NEVER let me down Every person Ive spoken with has been kind knowledgeable and so helpful I love working with your company I PRAY that you never change I know INSURANCE has a stigma Im hoping that EMBRACE actually stays COOL making pets just AS important as their bottom line"
286, trust_pilot, 2025-10-15, 5, "Fast claims and precertifications Quick accurate and efficient claims process Super fast precertification process of ensuring coverage before proceeding with costly medical testing"
287, trust_pilot, 2025-10-15, 5, "Embrace has always been wonderful and easy to deal with Claim submission is a breeze and everyone I have ever spoken with is polite and professional They are also very caring for our dogs Highly recommended"
288, trust_pilot, 2025-10-15, 5, "Not cheap insurance but its really easy to submit a claim and processing is hassle free Frankly I cant believe it My dog has cancer and Ive had to take her to a veterinary teaching hospital at Purdue University for specialized care and the insurance company hasnt given me a problem at all They also pay claims quickly What a relief"
289, trust_pilot, 2025-10-15, 1, "At this point Im disappointed in Embrace Ive had the policy for 9 months and have not received a cent of repayment yet have paid monthly premiums My account at ASLCA on a for met pet was much easier to navigate and prompt in payment"
290, trust_pilot, 2025-10-15, 5, "Our cat has been experiencing health issues recently some of which are serious Embrace has reimbursed us for all of the claims we have submitted to them I am very satisfied with this company"
291, trust_pilot, 2025-10-15, 5, "Its very easy to submit a claim and Embrace usually gets back to me in a reasonable amount of time They make it clear what is and is not covered by my cats policies what the deductible is so I dont have to worry about any of that Im getting a great deal on the one cat who has a claim every month for her prescription and the other cat only ever used his once but boy was I glad to have insurance when he did"
292, trust_pilot, 2025-10-14, 1, "Please trust that this is the absolute slimy company you are reading reviews to try to avoid"
293, trust_pilot, 2025-10-14, 5, "I am not very computer literate however by following directions that were easily understood I was able to file a claim Your website is very user friendly I also had a conversation not too long ago with one of your employees and was very pleased with how considerate and helpful she was"
294, trust_pilot, 2025-10-14, 5, "Customer service was great as always"
295, trust_pilot, 2025-10-14, 5, "I love Embrace Pet Insurance It is so easy to upload a claim and they process it right away If you have any questions or concerns their staff is helpful and quick to resolve your problems if any"
296, trust_pilot, 2025-10-14, 5, "They were very fast in completing my claim I got about 90 percent of the bill back Im very happy with this insurance"
297, trust_pilot, 2025-10-14, 5, "Our family has been protected by Embrace since Hollys Gotcha Day Its been 4 years now with unwavering protection from Embrace to Hollys wellbeing They kept their promise and covered Hollys healthcare needs reimbursing all the vet and specialty care Holly went through TPLO on both hind knees a tumor on her tail and now back pain related to spinal disc infection and inflammation in the last 4 years Embrace is there for us through all these We are grateful for Embrace and will recommend them to anyone needing pet insurance"
298, trust_pilot, 2025-10-14, 5, "First of all thrilled to talk to a real person and secondly their insurance programs for pets are wonderful Easy to submit claims takes a couple of minutes and reimbursement occurs within two weeks The wellness program is a great add in to our emergency and sick policy allowing for grooming wellness checkups food and is a great all around saver Love it"
299, trust_pilot, 2025-10-14, 5, "You get answers quickly My questions are always answered and representatives are always very polite and informative"
300, trust_pilot, 2025-10-14, 1, "Embrace is a total scam You are better off saving the premium money for when your pet needs to see a vet Despite having received my vet records for the 12 month prepolicy Embrace is still withholding reimbursement for an emergency vet visit due to an insect bite 6 months ago They are now requesting vet records from 4 years ago so they can keep hunting to try to find that preexisting condition to get them out of reimbursing me Beware"
301, trust_pilot, 2025-10-14, 2, "I got a quick response but it did not answer my question I have asked again twice but to no avail"
302, trust_pilot, 2025-10-13, 1, "We insured our dog with Embrace her whole life The monthly premium started at around 60 dollars and steadily increased over the years Last year we paid them nearly 5000 in premiums with barely any claims On her 12th birthday they emailed me telling us we would now have to pay 733 a month 8796 a year for a 10k yearly max The options they offered still left my dogs recent injury and physical therapy poorly covered and it feels like the model is broken Save the money yourself and set it aside while your pets are young and healthy so you can support them yourself as they age"
303, trust_pilot, 2025-10-13, 5, "I spoke to a customer representative who answered the call within a minute She promptly reviewed my submissions and approved three of them while on the phone and submitted two others to an adjuster Within 2 days these were also approved I was very impressed by the pleasantness efficiency and knowledge of this representative"
304, trust_pilot, 2025-10-13, 5, "Best pet insurance company I am kind of blown away"
305, trust_pilot, 2025-10-13, 1, "Frustrating process to receive claims They have yet to refund my claims and it has been over 4 months"
306, trust_pilot, 2025-10-13, 5, "We have been with Embrace Pet Insurance for years They have always paid quickly and been a godsend when our dog developed a cancerous tumor and needed radiation treatment He is doing great and this visit was for a different issue and I do not expect any problems"
307, trust_pilot, 2025-10-13, 5, "They make it easy and helpful when submitting claims"
308, trust_pilot, 2025-10-13, 5, "I have a dog with serious liver disease and have submitted multiple invoices large and small to Embrace They have consistently repaid me in a timely manner and this gives me a bit of comfort during a scary time"
309, trust_pilot, 2025-10-13, 5, "I was having difficulty logging in to file a claim The customer service person was so patient and advised me how to best access my account so I could file a claim I got into my account the first time after taking her advice and was able to submit my claim in about 2 minutes"
310, trust_pilot, 2025-10-13, 5, "Embrace has been responsive and covered a significant amount of the costs I really appreciate the speed of review and the acceptance of the diagnosis"
311, trust_pilot, 2025-10-13, 5, "I would recommend Embrace for when you are bringing a new puppy home It is a lot harder and more frustrating trying to get an older dog covered"
312, trust_pilot, 2025-10-13, 5, "Your computer system is so easy and intuitive Claims are processed promptly"
313, trust_pilot, 2025-10-13, 5, "After nearly 5 years of just having a policy and never needing it I was pleasantly surprised by the ease of submitting claims for my cats emergency care visit"
314, trust_pilot, 2025-10-13, 5, "Thorough wellness exam performed as usual Directions and feedback were easy to understand and to the point The doctor and assistant were very nice and caring and I felt good about the whole experience"
315, trust_pilot, 2025-10-13, 3, "Requesting a claim is easy However they do not let you submit the medical records from your vet They email your vet and copy you and my vet submitted medical records for two dates but they only approved the first one and kept the second on hold despite me emailing and uploading documents It is a lot of work on your end to submit a claim"
316, trust_pilot, 2025-10-13, 5, "It is really super easy to submit a claim It is usually processed quickly and you receive your payment quickly"
317, trust_pilot, 2025-10-12, 5, "For 10 years Embrace has been covering Jacks vet bills and reimbursing us in a timely manner They were very sympathetic when they learned of Jacks death from heart failure and I recommend Embrace for anyone needing very good medical coverage for their furry friends"
318, trust_pilot, 2025-10-12, 5, "I was asked to write a follow up regarding submission of an invoice that got tweaked somewhere along the way It was no problem whatsoever Embrace made it easy to email a new copy without going through the rest of the process again and the claim was paid the same day They were very helpful as they always are and we truly appreciate a business that is so easy to deal with"


